index,id,zipcode,season,median_price,price_bought,price_sale,profit
12721,524059093,98004,summer,800000.0,775000.0,1007500.0,232500.0
12722,1056200010,98004,summer,800000.0,750000.0,975000.0,225000.0
12724,7000100635,98004,summer,800000.0,600000.0,780000.0,180000.0
12725,8146100410,98004,summer,800000.0,760000.0,988000.0,228000.0
12727,7000100775,98004,summer,800000.0,625000.0,812500.0,187500.0
12728,8146300015,98004,summer,800000.0,685000.0,890500.0,205500.0
12729,682000030,98004,summer,800000.0,610000.0,793000.0,183000.0
12730,711000070,98004,summer,800000.0,730000.0,949000.0,219000.0
12733,727500030,98004,summer,800000.0,815000.0,896500.0000000001,81500.00000000012
12737,2450000275,98004,summer,800000.0,595000.0,773500.0,178500.0
12738,9533100080,98004,summer,800000.0,781000.0,1015300.0,234300.0
12739,3210700380,98004,summer,800000.0,640000.0,832000.0,192000.0
12740,2062600020,98004,summer,800000.0,530000.0,689000.0,159000.0
12741,2025059201,98004,summer,800000.0,725000.0,942500.0,217500.0
12742,8146300205,98004,summer,800000.0,725000.0,942500.0,217500.0
12745,9808610410,98004,summer,800000.0,640000.0,832000.0,192000.0
12746,8725950020,98004,summer,800000.0,695000.0,903500.0,208500.0
12748,4348800030,98004,autumn,837500.0,727500.0,945750.0,218250.0
12752,6344000060,98004,autumn,837500.0,760000.0,988000.0,228000.0
12756,7000100850,98004,autumn,837500.0,569000.0,739700.0,170700.0
12757,824059211,98004,autumn,837500.0,800000.0,1040000.0,240000.0
12758,3210600010,98004,autumn,837500.0,635000.0,825500.0,190500.0
12762,3537900180,98004,autumn,837500.0,700000.0,910000.0,210000.0
12763,650000030,98004,autumn,837500.0,745000.0,968500.0,223500.0
12764,3860900111,98004,autumn,837500.0,695000.0,903500.0,208500.0
12765,250000320,98004,autumn,837500.0,626000.0,813800.0,187800.0
12767,8146100610,98004,autumn,837500.0,672000.0,873600.0,201600.0
12768,686800065,98004,autumn,837500.0,667500.0,867750.0,200250.0
12769,8146100580,98004,autumn,837500.0,765000.0,994500.0,229500.0
12771,8146200150,98004,autumn,837500.0,830000.0,1079000.0,249000.0
12774,6684500040,98004,autumn,837500.0,725000.0,942500.0,217500.0
12775,6664000130,98004,autumn,837500.0,635250.0,825825.0,190575.0
12780,3210700170,98004,autumn,837500.0,650000.0,845000.0,195000.0
12782,5492200090,98004,autumn,837500.0,770126.0,1001163.8,231037.80000000005
12784,8146100270,98004,spring,870000.0,824000.0,1071200.0,247200.0
12785,7000100631,98004,spring,870000.0,730000.0,949000.0,219000.0
12790,1561600025,98004,spring,870000.0,712500.0,926250.0,213750.0
12793,2425700005,98004,spring,870000.0,760000.0,988000.0,228000.0
12796,2925059260,98004,spring,870000.0,800000.0,1040000.0,240000.0
12797,1266200130,98004,spring,870000.0,650000.0,845000.0,195000.0
12800,8146100325,98004,spring,870000.0,787000.0,1023100.0,236100.0
12801,2450500110,98004,spring,870000.0,780000.0,1014000.0,234000.0
12805,2450000320,98004,spring,870000.0,607000.0,789100.0,182100.0
12807,644000102,98004,spring,870000.0,650000.0,845000.0,195000.0
12809,629000730,98004,spring,870000.0,745000.0,968500.0,223500.0
12813,1266200120,98004,spring,870000.0,720000.0,936000.0,216000.0
12816,8146300020,98004,spring,870000.0,723000.0,939900.0,216900.0
12821,9808610190,98004,spring,870000.0,782000.0,1016600.0,234600.0
12824,5739601300,98004,spring,870000.0,605000.0,786500.0,181500.0
12825,8861000235,98004,spring,870000.0,825000.0,1072500.0,247500.0
12829,2450000165,98004,spring,870000.0,650000.0,845000.0,195000.0
12831,666000142,98004,spring,870000.0,798500.0,1038050.0,239550.0
12832,8725950360,98004,spring,870000.0,720000.0,936000.0,216000.0
12833,1266200015,98004,winter,810000.0,805500.0,1047150.0,241650.0
12834,3861400061,98004,winter,810000.0,641000.0,833300.0,192300.0
12835,5739600427,98004,winter,810000.0,725000.0,942500.0,217500.0
12837,2025059134,98004,winter,810000.0,810000.0,891000.0000000001,81000.00000000012
12838,8084400010,98004,winter,810000.0,650000.0,845000.0,195000.0
12840,862000020,98004,winter,810000.0,800000.0,1040000.0,240000.0
12841,685000265,98004,winter,810000.0,825000.0,907500.0000000001,82500.00000000012
12843,685000160,98004,winter,810000.0,770000.0,1001000.0,231000.0
12844,524059208,98004,winter,810000.0,650000.0,845000.0,195000.0
12848,644210020,98004,winter,810000.0,780000.0,1014000.0,234000.0
12849,9533100145,98004,winter,810000.0,750000.0,975000.0,225000.0
12851,2591700037,98004,winter,810000.0,746000.0,969800.0,223800.0
12853,666000143,98004,winter,810000.0,785000.0,1020500.0,235500.0
12860,7811210320,98005,summer,735775.0,549000.0,713700.0,164700.0
12861,3584900160,98005,summer,735775.0,565000.0,734500.0,169500.0
12862,9542400025,98005,summer,735775.0,720000.0,936000.0,216000.0
12863,7811100100,98005,summer,735775.0,566000.0,735800.0,169800.0
12864,2330000015,98005,summer,735775.0,740000.0,814000.0000000001,74000.00000000012
12866,3425059206,98005,summer,735775.0,725000.0,942500.0,217500.0
12868,7971300050,98005,summer,735775.0,657500.0,854750.0,197250.0
12869,9542000050,98005,summer,735775.0,615000.0,799500.0,184500.0
12871,6189200345,98005,summer,735775.0,738950.0,812845.0000000001,73895.00000000012
12872,2077700042,98005,summer,735775.0,530000.0,689000.0,159000.0
12873,1726600120,98005,summer,735775.0,729032.0,947741.6,218709.59999999998
12874,7811220070,98005,summer,735775.0,490000.0,637000.0,147000.0
12875,3260000340,98005,summer,735775.0,732600.0,952380.0,219780.0
12877,3260000700,98005,summer,735775.0,530000.0,689000.0,159000.0
12879,9542000340,98005,summer,735775.0,500000.0,650000.0,150000.0
12882,9541800075,98005,summer,735775.0,685650.0,891345.0,205695.0
12883,1546600125,98005,summer,735775.0,640000.0,832000.0,192000.0
12884,2330000035,98005,summer,735775.0,710000.0,923000.0,213000.0
12885,1546600230,98005,summer,735775.0,726000.0,943800.0,217800.0
12886,7811100230,98005,summer,735775.0,650000.0,845000.0,195000.0
12894,9560700010,98005,summer,735775.0,549800.0,714740.0,164940.0
12895,9542850290,98005,summer,735775.0,710000.0,923000.0,213000.0
12899,3425059099,98005,summer,735775.0,625000.0,812500.0,187500.0
12900,9541600280,98005,summer,735775.0,620000.0,806000.0,186000.0
12901,5307100280,98005,summer,735775.0,680000.0,884000.0,204000.0
12902,1726600110,98005,summer,735775.0,675000.0,877500.0,202500.0
12903,3425059066,98005,summer,735775.0,618000.0,803400.0,185400.0
12907,9542000075,98005,spring,720000.0,700000.0,910000.0,210000.0
12910,5160300030,98005,spring,720000.0,660000.0,858000.0,198000.0
12911,7811210200,98005,spring,720000.0,542500.0,705250.0,162750.0
12914,2785000110,98005,spring,720000.0,540000.0,702000.0,162000.0
12915,3584900090,98005,spring,720000.0,577000.0,750100.0,173100.0
12916,514500090,98005,spring,720000.0,550000.0,715000.0,165000.0
12919,6205500280,98005,spring,720000.0,576000.0,748800.0,172800.0
12921,2785000290,98005,spring,720000.0,675000.0,877500.0,202500.0
12926,1153000040,98005,spring,720000.0,650000.0,845000.0,195000.0
12931,424059100,98005,spring,720000.0,449228.0,583996.4,134768.40000000002
12932,6206100075,98005,spring,720000.0,700000.0,910000.0,210000.0
12933,6206100030,98005,spring,720000.0,550000.0,715000.0,165000.0
12934,6189200260,98005,spring,720000.0,617450.0,802685.0,185235.0
12940,7560000070,98005,spring,720000.0,710000.0,923000.0,213000.0
12941,3260100330,98005,spring,720000.0,600000.0,780000.0,180000.0
12942,5076700145,98005,spring,720000.0,550000.0,715000.0,165000.0
12943,5076900010,98005,spring,720000.0,530000.0,689000.0,159000.0
12944,9542000275,98005,spring,720000.0,675000.0,877500.0,202500.0
12945,7560000050,98005,spring,720000.0,730000.0,803000.0000000001,73000.00000000012
12946,5160300020,98005,spring,720000.0,554000.0,720200.0,166200.0
12947,9541800065,98005,spring,720000.0,625000.0,812500.0,187500.0
12948,5307100060,98005,autumn,775000.0,638700.0,830310.0,191610.0
12950,4100000140,98005,autumn,775000.0,640000.0,832000.0,192000.0
12951,9542100135,98005,autumn,775000.0,620000.0,806000.0,186000.0
12952,7811200310,98005,autumn,775000.0,635000.0,825500.0,190500.0
12955,2825059256,98005,autumn,775000.0,680000.0,884000.0,204000.0
12960,7254000100,98005,autumn,775000.0,680000.0,884000.0,204000.0
12961,7811000020,98005,autumn,775000.0,490000.0,637000.0,147000.0
12963,514500235,98005,autumn,775000.0,411100.0,534430.0,123330.0
12966,924059233,98005,autumn,775000.0,659000.0,856700.0,197700.0
12967,514500195,98005,autumn,775000.0,556000.0,722800.0,166800.0
12970,6205500580,98005,autumn,775000.0,530000.0,689000.0,159000.0
12973,9542600070,98005,autumn,775000.0,516000.0,670800.0,154800.0
12975,3260200200,98005,autumn,775000.0,580000.0,754000.0,174000.0
12976,1546600565,98005,autumn,775000.0,705000.0,916500.0,211500.0
12982,1727000680,98005,autumn,775000.0,699000.0,908700.0,209700.0
12983,7569500010,98005,autumn,775000.0,616950.0,802035.0,185085.0
12986,5076700025,98005,autumn,775000.0,475000.0,617500.0,142500.0
12989,9560700055,98005,winter,762450.0,550000.0,715000.0,165000.0
12995,7254000050,98005,winter,762450.0,596000.0,774800.0,178800.0
12997,9541600015,98005,winter,762450.0,660000.0,858000.0,198000.0
12999,3260000570,98005,winter,762450.0,735000.0,955500.0,220500.0
13000,3260000120,98005,winter,762450.0,599380.0,779194.0,179814.0
13001,3425059218,98005,winter,762450.0,740000.0,962000.0,222000.0
13004,6189200050,98005,winter,762450.0,575000.0,747500.0,172500.0
13006,5076700115,98005,winter,762450.0,529941.0,688923.3,158982.30000000005
13008,424059052,98005,winter,762450.0,400000.0,520000.0,120000.0
13009,1049000060,98034,winter,437500.0,325000.0,422500.0,97500.0
13010,3756500060,98034,winter,437500.0,438000.0,481800.00000000006,43800.00000000006
13011,6647200060,98034,winter,437500.0,405000.0,526500.0,121500.0
13014,7940700260,98034,winter,437500.0,422120.0,548756.0,126636.0
13016,3756600240,98034,winter,437500.0,379000.0,492700.0,113700.0
13018,7941140070,98034,winter,437500.0,400000.0,520000.0,120000.0
13019,3581000340,98034,winter,437500.0,340000.0,442000.0,102000.0
13020,2592400140,98034,winter,437500.0,386500.0,502450.0,115950.0
13021,1926059155,98034,winter,437500.0,257000.0,334100.0,77100.0
13022,2558600060,98034,winter,437500.0,429500.0,558350.0,128850.0
13028,9206200110,98034,winter,437500.0,386900.0,502970.0,116070.0
13029,9477101280,98034,winter,437500.0,424950.0,552435.0,127485.0
13031,8143000490,98034,winter,437500.0,374500.0,486850.0,112350.0
13032,3026059014,98034,winter,437500.0,400000.0,520000.0,120000.0
13033,1839910300,98034,winter,437500.0,299950.0,389935.0,89985.0
13034,9477001270,98034,winter,437500.0,390000.0,507000.0,117000.0
13035,3579800485,98034,winter,437500.0,394900.0,513370.0,118470.0
13036,2558660290,98034,winter,437500.0,437500.0,481250.00000000006,43750.00000000006
13039,1441800250,98034,winter,437500.0,440000.0,484000.00000000006,44000.00000000006
13040,1112700130,98034,winter,437500.0,410000.0,533000.0,123000.0
13043,8663280080,98034,winter,437500.0,405000.0,526500.0,121500.0
13046,1112700170,98034,winter,437500.0,425000.0,552500.0,127500.0
13047,1727500010,98034,winter,437500.0,354000.0,460200.0,106200.0
13048,8564500020,98034,winter,437500.0,322000.0,418600.0,96600.0
13049,9477001410,98034,winter,437500.0,425500.0,553150.0,127650.0
13051,2570300130,98034,winter,437500.0,414999.0,539498.7000000001,124499.70000000007
13055,3764800250,98034,winter,437500.0,330000.0,429000.0,99000.0
13059,1112700150,98034,winter,437500.0,405000.0,526500.0,121500.0
13060,5145100310,98034,winter,437500.0,305000.0,396500.0,91500.0
13064,1112700060,98034,winter,437500.0,399900.0,519870.0,119970.0
13066,2558610070,98034,winter,437500.0,400000.0,520000.0,120000.0
13067,9477201370,98034,winter,437500.0,440000.0,484000.00000000006,44000.00000000006
13069,7941130140,98034,winter,437500.0,319000.0,414700.0,95700.0
13070,8651720060,98034,winter,437500.0,431000.0,560300.0,129300.0
13071,8835220200,98034,winter,437500.0,299000.0,388700.0,89700.0
13074,9477100620,98034,winter,437500.0,245000.0,318500.0,73500.0
13075,3876000120,98034,winter,437500.0,390000.0,507000.0,117000.0
13077,2426049154,98034,winter,437500.0,412500.0,536250.0,123750.0
13078,3840700205,98034,winter,437500.0,414500.0,538850.0,124350.0
13080,1138020020,98034,winter,437500.0,335000.0,435500.0,100500.0
13083,3876300080,98034,winter,437500.0,434400.0,564720.0,130320.0
13084,9477200460,98034,winter,437500.0,350000.0,455000.0,105000.0
13085,3580900290,98034,winter,437500.0,360000.0,468000.0,108000.0
13086,2651100050,98034,winter,437500.0,400000.0,520000.0,120000.0
13088,7905380080,98034,winter,437500.0,330000.0,429000.0,99000.0
13090,1761600050,98034,winter,437500.0,397000.0,516100.0,119100.0
13091,3955800080,98034,winter,437500.0,420000.0,546000.0,126000.0
13095,9527000090,98034,winter,437500.0,425000.0,552500.0,127500.0
13096,3755000120,98034,winter,437500.0,360000.0,468000.0,108000.0
13098,518000040,98034,winter,437500.0,440000.0,484000.00000000006,44000.00000000006
13100,1138010220,98034,winter,437500.0,344950.0,448435.0,103485.0
13102,6675500070,98034,autumn,438000.0,391500.0,508950.0,117450.0
13103,2558660270,98034,autumn,438000.0,370000.0,481000.0,111000.0
13106,3876300310,98034,autumn,438000.0,439000.0,482900.00000000006,43900.00000000006
13107,9477201040,98034,autumn,438000.0,430000.0,559000.0,129000.0
13108,8663370060,98034,autumn,438000.0,349000.0,453700.0,104700.0
13110,1138010510,98034,autumn,438000.0,415000.0,539500.0,124500.0
13116,1437900350,98034,autumn,438000.0,387000.0,503100.0,116100.0
13117,3580900160,98034,autumn,438000.0,311000.0,404300.0,93300.0
13118,8663260030,98034,autumn,438000.0,416000.0,540800.0,124800.0
13119,2570300090,98034,autumn,438000.0,355000.0,461500.0,106500.0
13120,3574801720,98034,autumn,438000.0,400000.0,520000.0,120000.0
13121,3574801110,98034,autumn,438000.0,405000.0,526500.0,121500.0
13122,3288100100,98034,autumn,438000.0,421000.0,547300.0,126300.0
13124,1736100090,98034,autumn,438000.0,339888.0,441854.4,101966.40000000002
13127,565300110,98034,autumn,438000.0,432500.0,562250.0,129750.0
13128,3876300600,98034,autumn,438000.0,371000.0,482300.0,111300.0
13130,5145000190,98034,autumn,438000.0,369950.0,480935.0,110985.0
13131,3574801350,98034,autumn,438000.0,410000.0,533000.0,123000.0
13133,3578110020,98034,autumn,438000.0,436000.0,566800.0,130800.0
13134,3876100080,98034,autumn,438000.0,325000.0,422500.0,97500.0
13136,3840700653,98034,autumn,438000.0,436000.0,566800.0,130800.0
13138,8143100500,98034,autumn,438000.0,410000.0,533000.0,123000.0
13140,3574801310,98034,autumn,438000.0,434000.0,564200.0,130200.0
13142,8564600080,98034,autumn,438000.0,395000.0,513500.0,118500.0
13143,3581000020,98034,autumn,438000.0,350000.0,455000.0,105000.0
13148,3768000280,98034,autumn,438000.0,350000.0,455000.0,105000.0
13149,7558300170,98034,autumn,438000.0,439000.0,482900.00000000006,43900.00000000006
13152,2592400470,98034,autumn,438000.0,438000.0,481800.00000000006,43800.00000000006
13155,1395500020,98034,autumn,438000.0,279900.0,363870.0,83970.0
13156,1049000740,98034,autumn,438000.0,229950.0,298935.0,68985.0
13159,395300330,98034,autumn,438000.0,354000.0,460200.0,106200.0
13160,8835200330,98034,autumn,438000.0,399950.0,519935.0,119985.0
13161,3755000090,98034,autumn,438000.0,350000.0,455000.0,105000.0
13165,2592400400,98034,autumn,438000.0,370000.0,481000.0,111000.0
13166,3755000060,98034,autumn,438000.0,315500.0,410150.0,94650.0
13167,3755000310,98034,autumn,438000.0,325000.0,422500.0,97500.0
13169,3574800860,98034,autumn,438000.0,440000.0,484000.00000000006,44000.00000000006
13171,8835200160,98034,autumn,438000.0,325000.0,422500.0,97500.0
13172,3211210200,98034,autumn,438000.0,365000.0,474500.0,109500.0
13173,5647000060,98034,autumn,438000.0,344950.0,448435.0,103485.0
13174,2125400160,98034,autumn,438000.0,427800.0,556140.0,128340.0
13176,3876000710,98034,autumn,438000.0,405000.0,526500.0,121500.0
13177,1138000070,98034,autumn,438000.0,370000.0,481000.0,111000.0
13180,3760100200,98034,autumn,438000.0,395000.0,513500.0,118500.0
13182,3763300040,98034,autumn,438000.0,400000.0,520000.0,120000.0
13183,1822350180,98034,autumn,438000.0,375000.0,487500.0,112500.0
13185,8835200610,98034,autumn,438000.0,372000.0,483600.0,111600.0
13187,9477000120,98034,autumn,438000.0,383000.0,497900.0,114900.0
13188,9527000040,98034,autumn,438000.0,429950.0,558935.0,128985.0
13189,9477100330,98034,autumn,438000.0,400000.0,520000.0,120000.0
13190,1727500230,98034,autumn,438000.0,415000.0,539500.0,124500.0
13192,7905380380,98034,autumn,438000.0,348500.0,453050.0,104550.0
13199,9477201470,98034,autumn,438000.0,379950.0,493935.0,113985.0
13200,2558600130,98034,autumn,438000.0,379000.0,492700.0,113700.0
13202,9477201150,98034,autumn,438000.0,357000.0,464100.0,107100.0
13204,3760000020,98034,autumn,438000.0,360000.0,468000.0,108000.0
13206,1049010050,98034,autumn,438000.0,386100.0,501930.0,115830.0
13207,2125410210,98034,autumn,438000.0,430000.0,559000.0,129000.0
13209,3715500110,98034,autumn,438000.0,427000.0,555100.0,128100.0
13210,9477000650,98034,autumn,438000.0,397000.0,516100.0,119100.0
13212,4326000220,98034,autumn,438000.0,321000.0,417300.0,96300.0
13214,2896610210,98034,autumn,438000.0,319000.0,414700.0,95700.0
13216,3558900590,98034,autumn,438000.0,360000.0,468000.0,108000.0
13217,1138000450,98034,autumn,438000.0,355000.0,461500.0,106500.0
13220,7941130110,98034,autumn,438000.0,342000.0,444600.0,102600.0
13226,3057000070,98034,autumn,438000.0,289000.0,375700.0,86700.0
13227,3574800520,98034,spring,457000.0,441000.0,573300.0,132300.0
13230,3754700160,98034,spring,457000.0,397000.0,516100.0,119100.0
13231,1727500340,98034,spring,457000.0,397500.0,516750.0,119250.0
13232,9477200560,98034,spring,457000.0,440000.0,572000.0,132000.0
13233,3191000240,98034,spring,457000.0,400000.0,520000.0,120000.0
13237,9477000060,98034,spring,457000.0,434500.0,564850.0,130350.0
13239,8835200800,98034,spring,457000.0,281000.0,365300.0,84300.0
13243,2558640340,98034,spring,457000.0,375000.0,487500.0,112500.0
13244,9477100490,98034,spring,457000.0,441500.0,573950.0,132450.0
13245,6706600090,98034,spring,457000.0,402000.0,522600.0,120600.0
13249,9477001280,98034,spring,457000.0,425000.0,552500.0,127500.0
13252,3275000090,98034,spring,457000.0,420000.0,546000.0,126000.0
13253,3840700600,98034,spring,457000.0,355000.0,461500.0,106500.0
13254,7980900011,98034,spring,457000.0,412450.0,536185.0,123735.0
13255,1049010300,98034,spring,457000.0,435000.0,565500.0,130500.0
13259,2126059048,98034,spring,457000.0,294000.0,382200.0,88200.0
13262,9542900190,98034,spring,457000.0,370000.0,481000.0,111000.0
13265,1853200080,98034,spring,457000.0,350000.0,455000.0,105000.0
13266,3205400290,98034,spring,457000.0,420200.0,546260.0,126060.0
13267,7955060010,98034,spring,457000.0,440000.0,572000.0,132000.0
13271,5104500020,98034,spring,457000.0,250000.0,325000.0,75000.0
13272,1138000250,98034,spring,457000.0,350000.0,455000.0,105000.0
13275,2121000250,98034,spring,457000.0,303500.0,394550.0,91050.0
13279,3574801490,98034,spring,457000.0,385000.0,500500.0,115500.0
13280,6675500035,98034,spring,457000.0,435000.0,565500.0,130500.0
13282,3756500610,98034,spring,457000.0,355500.0,462150.0,106650.0
13288,3715500220,98034,spring,457000.0,386000.0,501800.0,115800.0
13289,3840700455,98034,spring,457000.0,410000.0,533000.0,123000.0
13293,9477201530,98034,spring,457000.0,439000.0,570700.0,131700.0
13295,5649000150,98034,spring,457000.0,385000.0,500500.0,115500.0
13297,8835200790,98034,spring,457000.0,280000.0,364000.0,84000.0
13298,3585210200,98034,spring,457000.0,366000.0,475800.0,109800.0
13299,3760500240,98034,spring,457000.0,435000.0,565500.0,130500.0
13300,3275740030,98034,spring,457000.0,420000.0,546000.0,126000.0
13303,3876200060,98034,spring,457000.0,382500.0,497250.0,114750.0
13305,2570300240,98034,spring,457000.0,405000.0,526500.0,121500.0
13307,8564500240,98034,spring,457000.0,415000.0,539500.0,124500.0
13308,3876310860,98034,spring,457000.0,350000.0,455000.0,105000.0
13309,3580900260,98034,spring,457000.0,340000.0,442000.0,102000.0
13311,2558630060,98034,spring,457000.0,425000.0,552500.0,127500.0
13315,3580900200,98034,spring,457000.0,440000.0,572000.0,132000.0
13319,3205400240,98034,spring,457000.0,345000.0,448500.0,103500.0
13320,1049010620,98034,spring,457000.0,90000.0,117000.0,27000.0
13321,8835220210,98034,spring,457000.0,355000.0,461500.0,106500.0
13322,1138010180,98034,spring,457000.0,399950.0,519935.0,119985.0
13326,2426049079,98034,spring,457000.0,330000.0,429000.0,99000.0
13327,3764800540,98034,spring,457000.0,348580.0,453154.0,104574.0
13329,3205400150,98034,spring,457000.0,402000.0,522600.0,120600.0
13330,3840700593,98034,spring,457000.0,345000.0,448500.0,103500.0
13334,3205500020,98034,spring,457000.0,352000.0,457600.0,105600.0
13335,7424110130,98034,spring,457000.0,423000.0,549900.0,126900.0
13336,3876001330,98034,spring,457000.0,430000.0,559000.0,129000.0
13337,3754700420,98034,spring,457000.0,375000.0,487500.0,112500.0
13341,1839920050,98034,spring,457000.0,435000.0,565500.0,130500.0
13346,9477201060,98034,spring,457000.0,380500.0,494650.0,114150.0
13347,3211200290,98034,spring,457000.0,304000.0,395200.0,91200.0
13350,3754700050,98034,spring,457000.0,424000.0,551200.0,127200.0
13352,3763300005,98034,spring,457000.0,325000.0,422500.0,97500.0
13353,3211200420,98034,spring,457000.0,300000.0,390000.0,90000.0
13354,1112700010,98034,spring,457000.0,390000.0,507000.0,117000.0
13357,1138010530,98034,spring,457000.0,399000.0,518700.0,119700.0
13360,6675500112,98034,spring,457000.0,330000.0,429000.0,99000.0
13371,9477200200,98034,summer,439975.0,305000.0,396500.0,91500.0
13374,1138020200,98034,summer,439975.0,435000.0,565500.0,130500.0
13375,3578110200,98034,summer,439975.0,440000.0,484000.00000000006,44000.00000000006
13376,8143100350,98034,summer,439975.0,349500.0,454350.0,104850.0
13377,5415300060,98034,summer,439975.0,435000.0,565500.0,130500.0
13380,3374300070,98034,summer,439975.0,334000.0,434200.0,100200.0
13381,3288200030,98034,summer,439975.0,405000.0,526500.0,121500.0
13382,2558730070,98034,summer,439975.0,425000.0,552500.0,127500.0
13383,1138000160,98034,summer,439975.0,343000.0,445900.0,102900.0
13388,1138000830,98034,summer,439975.0,310000.0,403000.0,93000.0
13395,2558650200,98034,summer,439975.0,419950.0,545935.0,125985.0
13396,1441800030,98034,summer,439975.0,395000.0,513500.0,118500.0
13397,3205400140,98034,summer,439975.0,385000.0,500500.0,115500.0
13399,3275730110,98034,summer,439975.0,425000.0,552500.0,127500.0
13400,8835220090,98034,summer,439975.0,313500.0,407550.0,94050.0
13402,8143000600,98034,summer,439975.0,310000.0,403000.0,93000.0
13403,9477000300,98034,summer,439975.0,425000.0,552500.0,127500.0
13404,3574801790,98034,summer,439975.0,410000.0,533000.0,123000.0
13406,3876200100,98034,summer,439975.0,439000.0,570700.0,131700.0
13407,3580900090,98034,summer,439975.0,300000.0,390000.0,90000.0
13410,3303230110,98034,summer,439975.0,424000.0,551200.0,127200.0
13411,9477100170,98034,summer,439975.0,375000.0,487500.0,112500.0
13413,6918730130,98034,summer,439975.0,360000.0,468000.0,108000.0
13414,6076500364,98034,summer,439975.0,375000.0,487500.0,112500.0
13416,3764800630,98034,summer,439975.0,290000.0,377000.0,87000.0
13419,1839900080,98034,summer,439975.0,335000.0,435500.0,100500.0
13420,7940700190,98034,summer,439975.0,380000.0,494000.0,114000.0
13423,8663370020,98034,summer,439975.0,435000.0,565500.0,130500.0
13427,3211200460,98034,summer,439975.0,389000.0,505700.0,116700.0
13431,3760100100,98034,summer,439975.0,425000.0,552500.0,127500.0
13432,7955000210,98034,summer,439975.0,306000.0,397800.0,91800.0
13434,3876000970,98034,summer,439975.0,429300.0,558090.0,128790.0
13437,3205400230,98034,summer,439975.0,347000.0,451100.0,104100.0
13438,3581000210,98034,summer,439975.0,383001.0,497901.3,114900.29999999999
13439,6675500105,98034,summer,439975.0,306000.0,397800.0,91800.0
13442,3876311180,98034,summer,439975.0,373000.0,484900.0,111900.0
13444,3764800510,98034,summer,439975.0,335000.0,435500.0,100500.0
13445,7940710070,98034,summer,439975.0,394000.0,512200.0,118200.0
13446,3768000030,98034,summer,439975.0,325000.0,422500.0,97500.0
13448,1839920160,98034,summer,439975.0,432000.0,561600.0,129600.0
13450,3876200350,98034,summer,439975.0,423000.0,549900.0,126900.0
13451,3876100310,98034,summer,439975.0,405000.0,526500.0,121500.0
13452,3211200140,98034,summer,439975.0,350000.0,455000.0,105000.0
13453,6918710340,98034,summer,439975.0,385000.0,500500.0,115500.0
13454,1926059094,98034,summer,439975.0,330000.0,429000.0,99000.0
13455,3574801740,98034,summer,439975.0,402200.0,522860.0,120660.0
13457,6675500133,98034,summer,439975.0,325000.0,422500.0,97500.0
13458,7696300180,98034,summer,439975.0,410000.0,533000.0,123000.0
13461,3755200220,98034,summer,439975.0,334009.0,434211.7,100202.70000000001
13465,1138000410,98034,summer,439975.0,307500.0,399750.0,92250.0
13467,6076500220,98034,summer,439975.0,400000.0,520000.0,120000.0
13468,395300650,98034,summer,439975.0,326250.0,424125.0,97875.0
13470,3581100330,98034,summer,439975.0,375000.0,487500.0,112500.0
13471,3211600650,98034,summer,439975.0,275000.0,357500.0,82500.0
13473,8944310330,98034,summer,439975.0,375000.0,487500.0,112500.0
13474,5145100180,98034,summer,439975.0,325000.0,422500.0,97500.0
13478,3755100005,98034,summer,439975.0,310000.0,403000.0,93000.0
13479,9477001350,98034,summer,439975.0,360000.0,468000.0,108000.0
13480,2558650130,98034,summer,439975.0,426000.0,553800.0,127800.0
13481,7696300080,98034,summer,439975.0,340000.0,442000.0,102000.0
13482,3762900130,98034,summer,439975.0,350000.0,455000.0,105000.0
13483,7905380280,98034,summer,439975.0,436000.0,566800.0,130800.0
13485,3762900020,98034,summer,439975.0,342500.0,445250.0,102750.0
13486,3755000020,98034,summer,439975.0,342500.0,445250.0,102750.0
13487,9477000280,98034,summer,439975.0,412500.0,536250.0,123750.0
13488,4326000190,98034,summer,439975.0,370000.0,481000.0,111000.0
13493,6647400250,98034,summer,439975.0,439950.0,571935.0,131985.0
13495,8835210480,98034,summer,439975.0,336500.0,437450.0,100950.0
13498,1138010170,98034,summer,439975.0,350000.0,455000.0,105000.0
13499,2297400020,98034,summer,439975.0,392000.0,509600.0,117600.0
13503,7016300050,98034,summer,439975.0,420000.0,546000.0,126000.0
13504,8835210130,98034,summer,439975.0,300000.0,390000.0,90000.0
13506,1974300020,98034,summer,439975.0,380000.0,494000.0,114000.0
13508,9477000080,98034,summer,439975.0,415000.0,539500.0,124500.0
13509,9329300040,98034,summer,439975.0,440000.0,484000.00000000006,44000.00000000006
13517,1761600150,98034,summer,439975.0,358000.0,465400.0,107400.0
13518,9527000490,98034,summer,439975.0,432100.0,561730.0,129630.0
13519,3205500230,98034,summer,439975.0,381000.0,495300.0,114300.0
13520,6386200100,98034,summer,439975.0,430000.0,559000.0,129000.0
13522,3764390100,98034,summer,439975.0,434000.0,564200.0,130200.0
13525,3755100220,98034,summer,439975.0,300000.0,390000.0,90000.0
13526,3755100540,98034,summer,439975.0,431200.0,560560.0,129360.0
13527,2558670110,98034,summer,439975.0,419000.0,544700.0,125700.0
13533,3057000400,98034,summer,439975.0,249000.0,323700.0,74700.0
13536,8691370400,98075,autumn,697000.0,699900.0,769890.0000000001,69990.00000000012
