index,id,zipcode,price,median_price_zipcode,condition,status
12410,4263200030,98144,299500.0,445000.0,3,buy
12412,7548300326,98144,290000.0,445000.0,3,buy
12415,3076500830,98144,385195.0,445000.0,3,buy
12416,272000125,98144,438000.0,445000.0,4,buy
12417,5680000260,98144,385000.0,445000.0,3,buy
12423,7128300855,98144,313000.0,445000.0,3,buy
12424,3679400025,98144,385000.0,445000.0,4,buy
12426,6909200037,98144,375000.0,445000.0,3,buy
12427,7660600131,98144,374950.0,445000.0,3,buy
12428,7132300042,98144,247300.0,445000.0,3,buy
12430,3600057,98144,402500.0,445000.0,3,buy
12431,7133300044,98144,397000.0,445000.0,3,buy
12436,1250200552,98144,399950.0,445000.0,3,buy
12438,5393601690,98144,370000.0,445000.0,3,buy
12441,7319900345,98144,438500.0,445000.0,5,buy
12445,3080000005,98144,181000.0,445000.0,3,buy
12446,9834200950,98144,385000.0,445000.0,4,buy
12447,3101500010,98144,320000.0,445000.0,3,buy
12449,1937300280,98144,404500.0,445000.0,3,buy
12450,3274800460,98144,387000.0,445000.0,3,buy
12452,3416601045,98144,345000.0,445000.0,4,buy
12453,1250200345,98144,230000.0,445000.0,4,buy
12454,1250200605,98144,350000.0,445000.0,3,buy
12458,3726800285,98144,346000.0,445000.0,4,buy
12459,9834201100,98144,332500.0,445000.0,4,buy
12461,1498301213,98144,384000.0,445000.0,3,buy
12462,8850000285,98144,350000.0,445000.0,4,buy
12463,9834201470,98144,303000.0,445000.0,3,buy
12468,9834201205,98144,385000.0,445000.0,3,buy
12469,567000660,98144,425000.0,445000.0,3,buy
12472,3319500299,98144,304000.0,445000.0,3,buy
12474,3881900321,98144,339950.0,445000.0,4,buy
12476,567000680,98144,359000.0,445000.0,3,buy
12477,1250201130,98144,410000.0,445000.0,5,buy
12479,3644100065,98144,257000.0,445000.0,4,buy
12480,3083000355,98144,385000.0,445000.0,3,buy
12481,7254200040,98144,345000.0,445000.0,3,buy
12482,1822300040,98144,420000.0,445000.0,4,buy
12483,7660100336,98144,300000.0,445000.0,3,buy
12484,1250200600,98144,390000.0,445000.0,3,buy
12487,730000085,98144,285000.0,445000.0,3,buy
12489,3644100072,98144,245000.0,445000.0,5,buy
12491,272000355,98144,325000.0,445000.0,3,buy
12492,3726800201,98144,410000.0,445000.0,3,buy
12496,7981900110,98144,350000.0,445000.0,3,buy
12498,3101500090,98144,400000.0,445000.0,3,buy
12499,8728100775,98144,190500.0,445000.0,3,buy
12501,5160700035,98144,431000.0,445000.0,4,buy
12506,3678900110,98144,403000.0,445000.0,4,buy
12507,5312100040,98144,400000.0,445000.0,4,buy
12508,3083000910,98144,410000.0,445000.0,4,buy
12515,730000139,98144,305000.0,445000.0,3,buy
12517,7128300060,98144,443000.0,445000.0,3,buy
12518,3085001610,98144,397000.0,445000.0,3,buy
12519,3650100105,98144,392500.0,445000.0,4,buy
12521,597000566,98144,335000.0,445000.0,3,buy
12522,1250200786,98144,360000.0,445000.0,4,buy
12524,272000320,98144,398000.0,445000.0,3,buy
12525,597000550,98144,350000.0,445000.0,3,buy
12532,1032000079,98144,402000.0,445000.0,3,buy
12533,3080000030,98144,398750.0,445000.0,3,buy
12537,1250200765,98144,350000.0,445000.0,3,buy
12538,7548300751,98144,370000.0,445000.0,3,buy
12539,1282300105,98144,317000.0,445000.0,3,buy
12543,3644100030,98144,432500.0,445000.0,5,buy
12545,8728100781,98144,375000.0,445000.0,3,buy
12546,272000220,98144,417000.0,445000.0,3,buy
12551,3320000222,98144,388500.0,445000.0,3,buy
12553,7548300441,98144,300000.0,445000.0,3,buy
12555,1250201175,98144,386500.0,445000.0,4,buy
12558,3726800220,98144,348000.0,445000.0,3,buy
12563,1624049275,98144,327000.0,445000.0,3,buy
12565,3319500385,98144,400000.0,445000.0,3,buy
12566,1250200418,98144,345000.0,445000.0,3,buy
12569,1498300775,98144,355000.0,445000.0,3,buy
12570,8850000180,98144,295000.0,445000.0,4,buy
12572,272000620,98144,290000.0,445000.0,3,buy
12574,1250201165,98144,441000.0,445000.0,3,buy
12577,1523300180,98144,321500.0,445000.0,3,buy
12580,6909700205,98144,425000.0,445000.0,3,buy
12582,3083000365,98144,330000.0,445000.0,3,buy
12584,9834200411,98144,390000.0,445000.0,4,buy
12586,1937300180,98144,435000.0,445000.0,3,buy
12587,6738700005,98144,395000.0,445000.0,4,buy
12589,9834200305,98144,350000.0,445000.0,5,buy
12593,567000380,98144,365000.0,445000.0,3,buy
12594,3644100095,98144,352900.0,445000.0,3,buy
12595,1250200595,98144,431000.0,445000.0,3,buy
12596,7548300425,98144,336000.0,445000.0,3,buy
12600,1250200285,98144,261500.0,445000.0,3,buy
12601,1250200415,98144,352750.0,445000.0,3,buy
12602,3083000048,98144,427000.0,445000.0,3,buy
12603,6401700010,98144,410000.0,445000.0,4,buy
12605,3644100073,98144,245000.0,445000.0,5,buy
12608,2460900010,98144,364000.0,445000.0,3,buy
12611,7660100309,98144,353500.0,445000.0,3,buy
12612,6362900007,98144,395000.0,445000.0,3,buy
12613,3726800010,98144,270000.0,445000.0,3,buy
12616,424049283,98144,345000.0,445000.0,3,buy
12621,3320000212,98144,397500.0,445000.0,3,buy
12623,7658600150,98144,435000.0,445000.0,3,buy
12624,6058600385,98144,390000.0,445000.0,3,buy
12627,9834200925,98144,330000.0,445000.0,3,buy
12629,9122000385,98144,415000.0,445000.0,4,buy
12630,3319500317,98144,380000.0,445000.0,3,buy
12638,3083001095,98144,410000.0,445000.0,3,buy
12639,6909700437,98144,353250.0,445000.0,3,buy
12640,3083000940,98144,341000.0,445000.0,3,buy
12641,9834201215,98144,276000.0,445000.0,3,buy
12647,424049059,98144,373000.0,445000.0,3,buy
12648,9834201375,98144,425000.0,445000.0,3,buy
12649,3796000400,98144,349000.0,445000.0,3,buy
12650,6362900138,98144,379900.0,445000.0,3,buy
12652,424049284,98144,310000.0,445000.0,3,buy
12653,7548301044,98144,342500.0,445000.0,3,buy
12654,8850000018,98144,412000.0,445000.0,3,buy
12655,9834201366,98144,429900.0,445000.0,3,buy
12657,7548301041,98144,345000.0,445000.0,3,buy
12658,5393600509,98144,334500.0,445000.0,3,buy
12661,567000381,98144,378000.0,445000.0,3,buy
12663,4253400098,98144,405000.0,445000.0,3,buy
12664,3644100086,98144,340000.0,445000.0,3,buy
12666,5393600507,98144,329445.0,445000.0,3,buy
12667,7548301050,98144,390000.0,445000.0,3,buy
12668,3319500628,98144,356999.0,445000.0,3,buy
12670,3319500334,98144,441000.0,445000.0,3,buy
12671,7660100236,98144,375000.0,445000.0,3,buy
12672,9834201370,98144,430100.0,445000.0,3,buy
12677,1523300140,98144,325000.0,445000.0,3,buy
12678,7660100238,98144,329950.0,445000.0,3,buy
12680,6058600220,98144,230000.0,445000.0,3,buy
12681,7548301056,98144,345000.0,445000.0,3,buy
12682,567000382,98144,370000.0,445000.0,3,buy
12683,1498301048,98144,321950.0,445000.0,3,buy
12684,4253400104,98144,380950.0,445000.0,3,buy
12685,1250200414,98144,365000.0,445000.0,3,buy
12687,3644100101,98144,374000.0,445000.0,3,buy
12689,5393600562,98144,430000.0,445000.0,3,buy
12690,1282300995,98144,365000.0,445000.0,3,buy
12691,597000593,98144,403000.0,445000.0,3,buy
12692,1498301168,98144,325000.0,445000.0,3,buy
12694,567000408,98144,400000.0,445000.0,3,buy
12696,4253400100,98144,402723.0,445000.0,3,buy
12698,567000385,98144,362500.0,445000.0,3,buy
12699,9834201367,98144,429000.0,445000.0,3,buy
12700,1523300141,98144,402101.0,445000.0,3,buy
12701,1523300157,98144,325000.0,445000.0,3,buy
12705,4348800030,98004,727500.0,834500.0,4,buy
12708,8146100270,98004,824000.0,834500.0,4,buy
12709,7000100631,98004,730000.0,834500.0,4,buy
12712,8146100370,98004,735000.0,834500.0,3,buy
12714,6344000060,98004,760000.0,834500.0,4,buy
12722,1266200015,98004,805500.0,834500.0,4,buy
12724,249000115,98004,650000.0,834500.0,4,buy
12726,7000100850,98004,569000.0,834500.0,4,buy
12727,1561600025,98004,712500.0,834500.0,4,buy
12728,3861400061,98004,641000.0,834500.0,3,buy
12729,8562400025,98004,816000.0,834500.0,3,buy
12730,8146300025,98004,772000.0,834500.0,4,buy
12731,7963900100,98004,680000.0,834500.0,4,buy
12733,824059211,98004,800000.0,834500.0,4,buy
12734,4389201064,98004,810000.0,834500.0,4,buy
12737,2425700005,98004,760000.0,834500.0,4,buy
12739,3210600010,98004,635000.0,834500.0,4,buy
12741,5739600427,98004,725000.0,834500.0,3,buy
12744,2025059134,98004,810000.0,834500.0,3,buy
12745,4348800080,98004,641200.0,834500.0,3,buy
12746,2925059260,98004,800000.0,834500.0,3,buy
12747,8084400010,98004,650000.0,834500.0,4,buy
12748,1266200130,98004,650000.0,834500.0,3,buy
12750,862000020,98004,800000.0,834500.0,3,buy
12753,6043400006,98004,815000.0,834500.0,4,buy
12754,1925059049,98004,775000.0,834500.0,4,buy
12755,3025059136,98004,800000.0,834500.0,4,buy
12756,524059093,98004,775000.0,834500.0,4,buy
12757,1056200010,98004,750000.0,834500.0,4,buy
12759,7000100635,98004,600000.0,834500.0,3,buy
12760,685000265,98004,825000.0,834500.0,4,buy
12763,8146100410,98004,760000.0,834500.0,4,buy
12764,8146100325,98004,787000.0,834500.0,3,buy
12768,2450500110,98004,780000.0,834500.0,3,buy
12769,7000100775,98004,625000.0,834500.0,4,buy
12771,8146300015,98004,685000.0,834500.0,3,buy
12773,3537900180,98004,700000.0,834500.0,4,buy
12777,682000030,98004,610000.0,834500.0,3,buy
12778,650000030,98004,745000.0,834500.0,4,buy
12779,711000070,98004,730000.0,834500.0,4,buy
12782,685000160,98004,770000.0,834500.0,4,buy
12783,2450000320,98004,607000.0,834500.0,4,buy
12784,524059208,98004,650000.0,834500.0,4,buy
12785,3860900111,98004,695000.0,834500.0,5,buy
12787,250000320,98004,626000.0,834500.0,4,buy
12788,644000102,98004,650000.0,834500.0,4,buy
12789,727500030,98004,815000.0,834500.0,3,buy
12793,629000730,98004,745000.0,834500.0,4,buy
12799,8146100610,98004,672000.0,834500.0,4,buy
12801,686800065,98004,667500.0,834500.0,3,buy
12803,8146100580,98004,765000.0,834500.0,4,buy
12805,1266200120,98004,720000.0,834500.0,3,buy
12806,8146200150,98004,830000.0,834500.0,3,buy
12811,6684500040,98004,725000.0,834500.0,4,buy
12813,8146300020,98004,723000.0,834500.0,4,buy
12815,6664000130,98004,635250.0,834500.0,5,buy
12816,644210020,98004,780000.0,834500.0,4,buy
12820,2450000275,98004,595000.0,834500.0,4,buy
12823,9808610190,98004,782000.0,834500.0,3,buy
12827,9533100080,98004,781000.0,834500.0,4,buy
12829,5739601300,98004,605000.0,834500.0,3,buy
12830,8861000235,98004,825000.0,834500.0,3,buy
12831,3210700170,98004,650000.0,834500.0,4,buy
12832,3210700380,98004,640000.0,834500.0,4,buy
12833,2062600020,98004,530000.0,834500.0,3,buy
12835,2025059201,98004,725000.0,834500.0,3,buy
12837,9533100145,98004,750000.0,834500.0,3,buy
12841,8146300205,98004,725000.0,834500.0,4,buy
12843,2450000165,98004,650000.0,834500.0,3,buy
12844,2591700037,98004,746000.0,834500.0,4,buy
12845,5492200090,98004,770126.0,834500.0,3,buy
12848,9808610410,98004,640000.0,834500.0,3,buy
12849,666000142,98004,798500.0,834500.0,3,buy
12850,8725950360,98004,720000.0,834500.0,3,buy
12852,8725950020,98004,695000.0,834500.0,3,buy
12853,666000143,98004,785000.0,834500.0,3,buy
12859,5307100060,98005,638700.0,744500.0,3,buy
12862,4100000140,98005,640000.0,744500.0,4,buy
12863,9542100135,98005,620000.0,744500.0,3,buy
12864,7811200310,98005,635000.0,744500.0,4,buy
12866,9542000075,98005,700000.0,744500.0,4,buy
12867,9560700055,98005,550000.0,744500.0,4,buy
12871,5160300030,98005,660000.0,744500.0,3,buy
12872,7811210320,98005,549000.0,744500.0,4,buy
12873,3584900160,98005,565000.0,744500.0,4,buy
12874,7811210200,98005,542500.0,744500.0,3,buy
12876,9542400025,98005,720000.0,744500.0,4,buy
12880,2825059256,98005,680000.0,744500.0,3,buy
12881,7811100100,98005,566000.0,744500.0,4,buy
12883,2330000015,98005,740000.0,744500.0,4,buy
12886,2785000110,98005,540000.0,744500.0,3,buy
12887,3584900090,98005,577000.0,744500.0,4,buy
12890,514500090,98005,550000.0,744500.0,5,buy
12893,3425059206,98005,725000.0,744500.0,3,buy
12895,7254000100,98005,680000.0,744500.0,3,buy
12896,7811000020,98005,490000.0,744500.0,4,buy
12897,6205500280,98005,576000.0,744500.0,4,buy
12902,2785000290,98005,675000.0,744500.0,4,buy
12907,7971300050,98005,657500.0,744500.0,3,buy
12908,514500235,98005,411100.0,744500.0,4,buy
12911,9542000050,98005,615000.0,744500.0,4,buy
12914,7254000050,98005,596000.0,744500.0,3,buy
12915,6189200345,98005,738950.0,744500.0,4,buy
12918,1153000040,98005,650000.0,744500.0,4,buy
12919,924059233,98005,659000.0,744500.0,3,buy
12922,514500195,98005,556000.0,744500.0,4,buy
12924,2077700042,98005,530000.0,744500.0,3,buy
12928,1726600120,98005,729032.0,744500.0,4,buy
12930,9541600015,98005,660000.0,744500.0,4,buy
12931,6205500580,98005,530000.0,744500.0,3,buy
12932,424059100,98005,449228.0,744500.0,3,buy
12936,7811220070,98005,490000.0,744500.0,4,buy
12937,3260000340,98005,732600.0,744500.0,4,buy
12939,3260000700,98005,530000.0,744500.0,4,buy
12941,6206100075,98005,700000.0,744500.0,4,buy
12942,6206100030,98005,550000.0,744500.0,4,buy
12943,6189200260,98005,617450.0,744500.0,3,buy
12944,9542600070,98005,516000.0,744500.0,3,buy
12946,3260000570,98005,735000.0,744500.0,4,buy
12947,9542000340,98005,500000.0,744500.0,3,buy
12949,3260200200,98005,580000.0,744500.0,4,buy
12951,1546600565,98005,705000.0,744500.0,4,buy
12956,9541800075,98005,685650.0,744500.0,5,buy
12958,1546600125,98005,640000.0,744500.0,3,buy
12959,7560000070,98005,710000.0,744500.0,3,buy
12960,2330000035,98005,710000.0,744500.0,5,buy
12961,1546600230,98005,726000.0,744500.0,4,buy
12962,3260000120,98005,599380.0,744500.0,4,buy
12963,3260100330,98005,600000.0,744500.0,3,buy
12964,3425059218,98005,740000.0,744500.0,3,buy
12966,7811100230,98005,650000.0,744500.0,4,buy
12968,5076700145,98005,550000.0,744500.0,3,buy
12978,1727000680,98005,699000.0,744500.0,4,buy
12981,5076900010,98005,530000.0,744500.0,4,buy
12982,9560700010,98005,549800.0,744500.0,4,buy
12983,9542000275,98005,675000.0,744500.0,3,buy
12984,9542850290,98005,710000.0,744500.0,4,buy
12986,7560000050,98005,730000.0,744500.0,3,buy
12987,6189200050,98005,575000.0,744500.0,3,buy
12988,7569500010,98005,616950.0,744500.0,3,buy
12993,5160300020,98005,554000.0,744500.0,3,buy
12996,3425059099,98005,625000.0,744500.0,4,buy
12997,9541600280,98005,620000.0,744500.0,4,buy
12998,5307100280,98005,680000.0,744500.0,5,buy
12999,1726600110,98005,675000.0,744500.0,3,buy
13000,5076700025,98005,475000.0,744500.0,3,buy
13002,3425059066,98005,618000.0,744500.0,4,buy
13003,5076700115,98005,529941.0,744500.0,4,buy
13006,424059052,98005,400000.0,744500.0,4,buy
13007,9541800065,98005,625000.0,744500.0,3,buy
13009,1049000060,98034,325000.0,442000.0,4,buy
13010,6675500070,98034,391500.0,442000.0,3,buy
13011,3756500060,98034,438000.0,442000.0,3,buy
13012,3574800520,98034,441000.0,442000.0,3,buy
13013,2558660270,98034,370000.0,442000.0,3,buy
13016,9477200200,98034,305000.0,442000.0,3,buy
13017,6647200060,98034,405000.0,442000.0,3,buy
13020,3754700160,98034,397000.0,442000.0,3,buy
13024,1727500340,98034,397500.0,442000.0,3,buy
13025,3876300310,98034,439000.0,442000.0,3,buy
13027,9477200560,98034,440000.0,442000.0,4,buy
13028,1138020200,98034,435000.0,442000.0,3,buy
13029,3191000240,98034,400000.0,442000.0,5,buy
13030,7940700260,98034,422120.0,442000.0,3,buy
13032,3578110200,98034,440000.0,442000.0,3,buy
13033,8143100350,98034,349500.0,442000.0,4,buy
13034,3756600240,98034,379000.0,442000.0,4,buy
13035,9477201040,98034,430000.0,442000.0,4,buy
13036,5415300060,98034,435000.0,442000.0,3,buy
13039,8663370060,98034,349000.0,442000.0,3,buy
13042,3374300070,98034,334000.0,442000.0,3,buy
13044,7941140070,98034,400000.0,442000.0,3,buy
13045,3288200030,98034,405000.0,442000.0,4,buy
13046,2558730070,98034,425000.0,442000.0,4,buy
13048,1138000160,98034,343000.0,442000.0,4,buy
13049,9477000060,98034,434500.0,442000.0,4,buy
13054,8835200800,98034,281000.0,442000.0,3,buy
13055,3581000340,98034,340000.0,442000.0,3,buy
13058,1138010510,98034,415000.0,442000.0,3,buy
13059,2592400140,98034,386500.0,442000.0,4,buy
13061,1138000830,98034,310000.0,442000.0,3,buy
13069,1926059155,98034,257000.0,442000.0,3,buy
13071,2558600060,98034,429500.0,442000.0,4,buy
13076,2558650200,98034,419950.0,442000.0,4,buy
13078,1437900350,98034,387000.0,442000.0,3,buy
13079,2558640340,98034,375000.0,442000.0,3,buy
13081,1441800030,98034,395000.0,442000.0,3,buy
13082,3580900160,98034,311000.0,442000.0,3,buy
13086,3205400140,98034,385000.0,442000.0,3,buy
13087,8663260030,98034,416000.0,442000.0,3,buy
13090,9477100490,98034,441500.0,442000.0,3,buy
13091,3275730110,98034,425000.0,442000.0,3,buy
13092,6706600090,98034,402000.0,442000.0,4,buy
13093,2570300090,98034,355000.0,442000.0,3,buy
13095,8835220090,98034,313500.0,442000.0,4,buy
13097,8143000600,98034,310000.0,442000.0,3,buy
13098,9206200110,98034,386900.0,442000.0,3,buy
13099,9477101280,98034,424950.0,442000.0,3,buy
13100,3574801720,98034,400000.0,442000.0,3,buy
13101,3574801110,98034,405000.0,442000.0,3,buy
13104,8143000490,98034,374500.0,442000.0,4,buy
13106,9477001280,98034,425000.0,442000.0,5,buy
13107,9477000300,98034,425000.0,442000.0,4,buy
13108,3574801790,98034,410000.0,442000.0,3,buy
13109,3288100100,98034,421000.0,442000.0,4,buy
13114,3275000090,98034,420000.0,442000.0,3,buy
13115,3026059014,98034,400000.0,442000.0,4,buy
13116,3840700600,98034,355000.0,442000.0,4,buy
13117,7980900011,98034,412450.0,442000.0,3,buy
13118,1736100090,98034,339888.0,442000.0,3,buy
13119,3876200100,98034,439000.0,442000.0,4,buy
13120,1839910300,98034,299950.0,442000.0,4,buy
13121,3580900090,98034,300000.0,442000.0,3,buy
13122,1049010300,98034,435000.0,442000.0,3,buy
13126,9477001270,98034,390000.0,442000.0,4,buy
13127,3579800485,98034,394900.0,442000.0,3,buy
13128,565300110,98034,432500.0,442000.0,3,buy
13130,3876300600,98034,371000.0,442000.0,3,buy
13134,2126059048,98034,294000.0,442000.0,3,buy
13136,3303230110,98034,424000.0,442000.0,5,buy
13138,5145000190,98034,369950.0,442000.0,3,buy
13139,3574801350,98034,410000.0,442000.0,3,buy
13140,2558660290,98034,437500.0,442000.0,4,buy
13143,9477100170,98034,375000.0,442000.0,3,buy
13144,3578110020,98034,436000.0,442000.0,3,buy
13145,3876100080,98034,325000.0,442000.0,3,buy
13149,6918730130,98034,360000.0,442000.0,4,buy
13151,9542900190,98034,370000.0,442000.0,3,buy
13152,3840700653,98034,436000.0,442000.0,3,buy
13154,6076500364,98034,375000.0,442000.0,3,buy
13155,1441800250,98034,440000.0,442000.0,3,buy
13157,1112700130,98034,410000.0,442000.0,4,buy
13159,8143100500,98034,410000.0,442000.0,3,buy
13161,1853200080,98034,350000.0,442000.0,5,buy
13163,3764800630,98034,290000.0,442000.0,3,buy
13165,3574801310,98034,434000.0,442000.0,3,buy
13170,1839900080,98034,335000.0,442000.0,3,buy
13171,8564600080,98034,395000.0,442000.0,3,buy
13172,7940700190,98034,380000.0,442000.0,3,buy
13173,8663280080,98034,405000.0,442000.0,3,buy
13174,3581000020,98034,350000.0,442000.0,4,buy
13175,3205400290,98034,420200.0,442000.0,3,buy
13176,7955060010,98034,440000.0,442000.0,3,buy
13181,8663370020,98034,435000.0,442000.0,3,buy
13186,1112700170,98034,425000.0,442000.0,4,buy
13187,1727500010,98034,354000.0,442000.0,3,buy
13191,5104500020,98034,250000.0,442000.0,3,buy
13192,1138000250,98034,350000.0,442000.0,5,buy
13195,8564500020,98034,322000.0,442000.0,3,buy
13196,9477001410,98034,425500.0,442000.0,4,buy
13201,2570300130,98034,414999.0,442000.0,3,buy
13202,2121000250,98034,303500.0,442000.0,4,buy
13204,3768000280,98034,350000.0,442000.0,4,buy
13206,7558300170,98034,439000.0,442000.0,4,buy
13213,2592400470,98034,438000.0,442000.0,4,buy
13214,3211200460,98034,389000.0,442000.0,4,buy
13216,3764800250,98034,330000.0,442000.0,3,buy
13218,1395500020,98034,279900.0,442000.0,3,buy
13219,1049000740,98034,229950.0,442000.0,3,buy
13223,3574801490,98034,385000.0,442000.0,3,buy
13224,6675500035,98034,435000.0,442000.0,3,buy
13230,3756500610,98034,355500.0,442000.0,3,buy
13233,3760100100,98034,425000.0,442000.0,3,buy
13235,395300330,98034,354000.0,442000.0,3,buy
13236,7955000210,98034,306000.0,442000.0,3,buy
13240,8835200330,98034,399950.0,442000.0,5,buy
13241,3876000970,98034,429300.0,442000.0,4,buy
13245,3205400230,98034,347000.0,442000.0,3,buy
13246,3715500220,98034,386000.0,442000.0,4,buy
13247,3840700455,98034,410000.0,442000.0,3,buy
13248,3755000090,98034,350000.0,442000.0,3,buy
13250,3581000210,98034,383001.0,442000.0,4,buy
13252,1112700150,98034,405000.0,442000.0,4,buy
13256,9477201530,98034,439000.0,442000.0,3,buy
13259,5649000150,98034,385000.0,442000.0,3,buy
13261,8835200790,98034,280000.0,442000.0,3,buy
13262,6675500105,98034,306000.0,442000.0,3,buy
13263,3585210200,98034,366000.0,442000.0,3,buy
13265,3760500240,98034,435000.0,442000.0,3,buy
13266,5145100310,98034,305000.0,442000.0,3,buy
13269,3275740030,98034,420000.0,442000.0,3,buy
13271,2592400400,98034,370000.0,442000.0,3,buy
13272,3755000060,98034,315500.0,442000.0,4,buy
13274,3755000310,98034,325000.0,442000.0,3,buy
13276,3876200060,98034,382500.0,442000.0,4,buy
13277,1112700060,98034,399900.0,442000.0,3,buy
13281,2570300240,98034,405000.0,442000.0,3,buy
13282,2558610070,98034,400000.0,442000.0,3,buy
13284,9477201370,98034,440000.0,442000.0,4,buy
13286,3876311180,98034,373000.0,442000.0,3,buy
13288,3574800860,98034,440000.0,442000.0,3,buy
13289,8564500240,98034,415000.0,442000.0,3,buy
13292,3764800510,98034,335000.0,442000.0,3,buy
13293,3876310860,98034,350000.0,442000.0,3,buy
13294,8835200160,98034,325000.0,442000.0,3,buy
13295,3211210200,98034,365000.0,442000.0,3,buy
13296,7941130140,98034,319000.0,442000.0,3,buy
13297,7940710070,98034,394000.0,442000.0,3,buy
13298,5647000060,98034,344950.0,442000.0,3,buy
13299,2125400160,98034,427800.0,442000.0,3,buy
13300,8651720060,98034,431000.0,442000.0,3,buy
13301,3768000030,98034,325000.0,442000.0,4,buy
13303,3580900260,98034,340000.0,442000.0,4,buy
13305,3876000710,98034,405000.0,442000.0,4,buy
13307,1138000070,98034,370000.0,442000.0,3,buy
13308,2558630060,98034,425000.0,442000.0,3,buy
13309,1839920160,98034,432000.0,442000.0,4,buy
13315,3580900200,98034,440000.0,442000.0,4,buy
13317,3876200350,98034,423000.0,442000.0,3,buy
13318,8835220200,98034,299000.0,442000.0,3,buy
13319,3876100310,98034,405000.0,442000.0,3,buy
13320,3211200140,98034,350000.0,442000.0,3,buy
13322,6918710340,98034,385000.0,442000.0,3,buy
13324,1926059094,98034,330000.0,442000.0,4,buy
13325,3574801740,98034,402200.0,442000.0,3,buy
13326,3205400240,98034,345000.0,442000.0,3,buy
13328,3760100200,98034,395000.0,442000.0,3,buy
13329,1049010620,98034,90000.0,442000.0,3,buy
13331,6675500133,98034,325000.0,442000.0,3,buy
13333,8835220210,98034,355000.0,442000.0,4,buy
13334,7696300180,98034,410000.0,442000.0,5,buy
13336,1138010180,98034,399950.0,442000.0,3,buy
13338,3763300040,98034,400000.0,442000.0,3,buy
13339,3755200220,98034,334009.0,442000.0,4,buy
13346,1822350180,98034,375000.0,442000.0,3,buy
13349,2426049079,98034,330000.0,442000.0,3,buy
13350,8835200610,98034,372000.0,442000.0,3,buy
13352,3764800540,98034,348580.0,442000.0,3,buy
13354,1138000410,98034,307500.0,442000.0,3,buy
13355,3205400150,98034,402000.0,442000.0,3,buy
13356,3840700593,98034,345000.0,442000.0,3,buy
13358,9477100620,98034,245000.0,442000.0,3,buy
13359,3876000120,98034,390000.0,442000.0,4,buy
13361,9477000120,98034,383000.0,442000.0,3,buy
13362,6076500220,98034,400000.0,442000.0,3,buy
13363,395300650,98034,326250.0,442000.0,3,buy
13365,3581100330,98034,375000.0,442000.0,3,buy
13367,3211600650,98034,275000.0,442000.0,3,buy
13369,9527000040,98034,429950.0,442000.0,3,buy
13370,8944310330,98034,375000.0,442000.0,4,buy
13372,2426049154,98034,412500.0,442000.0,3,buy
13373,9477100330,98034,400000.0,442000.0,3,buy
13374,3840700205,98034,414500.0,442000.0,3,buy
13375,5145100180,98034,325000.0,442000.0,3,buy
13378,1727500230,98034,415000.0,442000.0,3,buy
13384,3755100005,98034,310000.0,442000.0,3,buy
13385,1138020020,98034,335000.0,442000.0,3,buy
13386,9477001350,98034,360000.0,442000.0,3,buy
13387,2558650130,98034,426000.0,442000.0,4,buy
13388,7696300080,98034,340000.0,442000.0,3,buy
13389,3205500020,98034,352000.0,442000.0,3,buy
13390,7424110130,98034,423000.0,442000.0,3,buy
13391,7905380380,98034,348500.0,442000.0,3,buy
13392,3876001330,98034,430000.0,442000.0,3,buy
13393,3754700420,98034,375000.0,442000.0,3,buy
13394,3762900130,98034,350000.0,442000.0,4,buy
13398,7905380280,98034,436000.0,442000.0,3,buy
13403,3762900020,98034,342500.0,442000.0,3,buy
13404,3755000020,98034,342500.0,442000.0,4,buy
13406,1839920050,98034,435000.0,442000.0,4,buy
13408,9477000280,98034,412500.0,442000.0,3,buy
13410,4326000190,98034,370000.0,442000.0,4,buy
13413,3876300080,98034,434400.0,442000.0,4,buy
13415,9477200460,98034,350000.0,442000.0,4,buy
13418,3580900290,98034,360000.0,442000.0,3,buy
13419,6647400250,98034,439950.0,442000.0,4,buy
13421,2651100050,98034,400000.0,442000.0,3,buy
13423,8835210480,98034,336500.0,442000.0,4,buy
13428,7905380080,98034,330000.0,442000.0,3,buy
13429,9477201060,98034,380500.0,442000.0,4,buy
13431,3211200290,98034,304000.0,442000.0,4,buy
13435,3754700050,98034,424000.0,442000.0,3,buy
13437,1138010170,98034,350000.0,442000.0,3,buy
13439,9477201470,98034,379950.0,442000.0,3,buy
13440,2558600130,98034,379000.0,442000.0,3,buy
13441,2297400020,98034,392000.0,442000.0,3,buy
13444,1761600050,98034,397000.0,442000.0,4,buy
13446,3955800080,98034,420000.0,442000.0,3,buy
13447,9477201150,98034,357000.0,442000.0,3,buy
13452,3760000020,98034,360000.0,442000.0,3,buy
13453,3763300005,98034,325000.0,442000.0,4,buy
13455,7016300050,98034,420000.0,442000.0,3,buy
13456,8835210130,98034,300000.0,442000.0,3,buy
13457,3211200420,98034,300000.0,442000.0,4,buy
13459,1974300020,98034,380000.0,442000.0,3,buy
13462,1112700010,98034,390000.0,442000.0,3,buy
13464,1049010050,98034,386100.0,442000.0,5,buy
13465,9477000080,98034,415000.0,442000.0,3,buy
13468,9527000090,98034,425000.0,442000.0,3,buy
13469,1138010530,98034,399000.0,442000.0,3,buy
13470,9329300040,98034,440000.0,442000.0,4,buy
13471,2125410210,98034,430000.0,442000.0,4,buy
